sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Quando as imagens de_ o Cobe foram publicadas , elas emocionaram toda a gente .	publicadas	7	foram	6.0	imagens	2	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'imagem'}	NOUN	publicadas	7	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'publicar,publicado'}	VERB	5	[{'id': 5, 'form': 'o', 'lemma': 'o', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 6, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': '2532', 'text': 'Quando as imagens do Cobe foram publicadas , elas emocionaram toda a gente .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	publicada	PL -> SG	Quando as imagens de_ o Cobe foram	Quando as imagens de_ o Cobe foram publicada , elas emocionaram toda a gente .	[]	[{'id': 5, 'form': 'o', 'lemma': 'o', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 6, 'deprel': 'det', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.001237094890883	SP-#	por	PL	SG	SV	ptcp	?
Estas situações são , em_ a maioria , provocadas por_ o desemprego .	provocadas	8	são	2.0	situações	1	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'situação'}	NOUN	provocadas	8	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'provocar,provocado'}	VERB	7	[{'id': 3, 'form': 'são', 'lemma': 'ser', 'upos': 'AUX', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 9, 'deprel': 'cop', 'deps': None, 'misc': None}, {'id': 6, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 7, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 7, 'form': 'maioria', 'lemma': 'maioria', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 9, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'sent_id': '3302', 'text': 'Estas situações são , na maioria , provocadas pelo desemprego .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	provocada	PL -> SG	Estas situações são , em_ a maioria ,	Estas situações são , em_ a maioria , provocada por_ o desemprego .	[{'id': 3, 'form': 'são', 'lemma': 'ser', 'upos': 'AUX', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 9, 'deprel': 'cop', 'deps': None, 'misc': None}]	[{'id': 6, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 7, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 7, 'form': 'maioria', 'lemma': 'maioria', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 9, 'deprel': 'obl', 'deps': None, 'misc': None}]	3	1	2	True	False	False	0.0024244345941986	SP-#	por	PL	SG	SV	ptcp	?
As opiniões sobre os seus prospectos de três meses estão divididas .	divididas	10	estão	9.0	opiniões	1	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'opinião'}	NOUN	divididas	10	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'dividir,dividido'}	VERB	9	[{'id': 4, 'form': 'os', 'lemma': 'os', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 6, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 5, 'form': 'seus', 'lemma': 'seus', 'upos': 'PRON', 'xpos': 'POSS', 'feats': {'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Prs'}, 'head': 6, 'deprel': 'det:poss', 'deps': None, 'misc': None}, {'id': 6, 'form': 'prospectos', 'lemma': 'prospecto', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 2, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 8, 'form': 'três', 'lemma': 'três', 'upos': 'NUM', 'xpos': 'CARD', 'feats': {'Number': 'Plur', 'NumType': 'Card'}, 'head': 9, 'deprel': 'nummod', 'deps': None, 'misc': None}, {'id': 9, 'form': 'meses', 'lemma': 'mês', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'sent_id': '32484', 'text': 'As opiniões sobre os seus prospectos de três meses estão divididas .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-dev.conllu'}	dividida	PL -> SG	As opiniões sobre os seus prospectos de três meses estão	As opiniões sobre os seus prospectos de três meses estão dividida .	[{'id': 4, 'form': 'os', 'lemma': 'os', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 6, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 5, 'form': 'seus', 'lemma': 'seus', 'upos': 'PRON', 'xpos': 'POSS', 'feats': {'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Prs'}, 'head': 6, 'deprel': 'det:poss', 'deps': None, 'misc': None}, {'id': 6, 'form': 'prospectos', 'lemma': 'prospecto', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 2, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 8, 'form': 'três', 'lemma': 'três', 'upos': 'NUM', 'xpos': 'CARD', 'feats': {'Number': 'Plur', 'NumType': 'Card'}, 'head': 9, 'deprel': 'nummod', 'deps': None, 'misc': None}, {'id': 9, 'form': 'meses', 'lemma': 'mês', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 6, 'deprel': 'obl', 'deps': None, 'misc': None}]	[]	5	5	0	True	True	False	0.0062975189500548	SP-#	por	PL	SG	SV	ptcp	?
Sócios de_ a União Zoófila ameaçados	ameaçados	5			Sócios	0	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'sócio'}	NOUN	ameaçados	5	{'Gender': 'Masc', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'ameaçar,ameaçado'}	VERB	5	[{'id': 3, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 4, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': '23552', 'text': 'Sócios da União Zoófila ameaçados', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	ameaçado	PL -> SG	Sócios de_ a União Zoófila	Sócios de_ a União Zoófila ameaçado	[]	[{'id': 3, 'form': 'a', 'lemma': 'a', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 4, 'deprel': 'det', 'deps': None, 'misc': None}]	1	0	1	True	False	True	0.0098967591270647	SP-#	por	PL	SG	SV	ptcp	?
Horários de_ o centro de saúde contestados	contestados	6			Horários	0	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'horário'}	NOUN	contestados	6	{'Gender': 'Masc', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'contestar,contestado'}	VERB	6	[{'id': 3, 'form': 'o', 'lemma': 'o', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 4, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 4, 'form': 'centro', 'lemma': 'centro', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 1, 'deprel': 'obl', 'deps': None, 'misc': None}]	{'sent_id': '12604', 'text': 'Horários do centro de saúde contestados', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	contestado	PL -> SG	Horários de_ o centro de saúde	Horários de_ o centro de saúde contestado	[]	[{'id': 3, 'form': 'o', 'lemma': 'o', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 4, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 4, 'form': 'centro', 'lemma': 'centro', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 1, 'deprel': 'obl', 'deps': None, 'misc': None}]	2	0	2	True	False	True	0.0072923488304687	SP-#	por	PL	SG	SV	ptcp	?
DIREITOS de_ os CONTRIBUINTES são definidos por um número crescente de estados .	definidos	5	são	4.0	DIREITOS	0	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'direito'}	NOUN	definidos	5	{'Gender': 'Masc', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'definir,definido'}	VERB	5	[{'id': 3, 'form': 'os', 'lemma': 'os', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 1, 'deprel': 'flat', 'deps': None, 'misc': None}]	{'sent_id': '2448', 'text': 'DIREITOS dos CONTRIBUINTES são definidos por um número crescente de estados .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	definido	PL -> SG	DIREITOS de_ os CONTRIBUINTES são	DIREITOS de_ os CONTRIBUINTES são definido por um número crescente de estados .	[{'id': 3, 'form': 'os', 'lemma': 'os', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 1, 'deprel': 'flat', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0008246751006024	SP-#	por	PL	SG	SV	ptcp	?
Esses padrões são depois confrontados com recolhas fornecidas por_ as equipas , a_ o longo de_ a temporada .	confrontados	4	são	2.0	padrões	1	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'padrão'}	NOUN	confrontados	4	{'Gender': 'Masc', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'confrontar,confrontado'}	VERB	3	[{'id': 3, 'form': 'são', 'lemma': 'ser', 'upos': 'AUX', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 5, 'deprel': 'cop', 'deps': None, 'misc': None}]	{'sent_id': '8378', 'text': 'Esses padrões são depois confrontados com recolhas fornecidas pelas equipas , ao longo da temporada .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	confrontado	PL -> SG	Esses padrões são depois	Esses padrões são depois confrontado com recolhas fornecidas por_ as equipas , a_ o longo de_ a temporada .	[{'id': 3, 'form': 'são', 'lemma': 'ser', 'upos': 'AUX', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 5, 'deprel': 'cop', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0011173017492032	SP-#	por	PL	SG	SV	ptcp	?
Segundo Grim & Güven, 1978, as propriedades de a bentonita estão subordinadas a o fato de elas serem compostas por esmectitas, e as propriedades de a esmectita, por sua vez, estão subordinadas por a sua composição química, estrutura atômica e morfologia.	subordinadas	36	estão	35.0	propriedades	26	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'propriedade'}	NOUN	subordinadas	36	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'subordinar'}	VERB	10	[{'id': 29, 'form': 'a', 'lemma': 'o', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 30, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 30, 'form': 'esmectita', 'lemma': 'esmectita', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 27, 'deprel': 'nmod', 'deps': None, 'misc': {'SpaceAfter': 'No'}}, {'id': 33, 'form': 'sua', 'lemma': 'sua', 'upos': 'DET', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Prs'}, 'head': 32, 'deprel': 'fixed', 'deps': None, 'misc': None}, {'id': 34, 'form': 'vez', 'lemma': 'vez', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 32, 'deprel': 'fixed', 'deps': None, 'misc': {'SpaceAfter': 'No'}}]	{'text': 'Segundo Grim & Güven, 1978, as propriedades da bentonita estão subordinadas ao fato de elas serem compostas por esmectitas, e as propriedades da esmectita, por sua vez, estão subordinadas pela sua composição química, estrutura atômica e morfologia.', 'sent_id': '119-20141209-TESEMSC_0-212', 'treebank': 'UD_Portuguese-PetroGold/pt_petrogold-ud-test.conllu'}	subordinada	PL -> SG	Segundo Grim & Güven, 1978, as propriedades de a bentonita estão subordinadas a o fato de elas serem compostas por esmectitas, e as propriedades de a esmectita, por sua vez, estão	Segundo Grim & Güven, 1978, as propriedades de a bentonita estão subordinadas a o fato de elas serem compostas por esmectitas, e as propriedades de a esmectita, por sua vez, estão subordinada por a sua composição química, estrutura atômica e morfologia.	[]	[{'id': 29, 'form': 'a', 'lemma': 'o', 'upos': 'DET', 'xpos': None, 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 30, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 30, 'form': 'esmectita', 'lemma': 'esmectita', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing'}, 'head': 27, 'deprel': 'nmod', 'deps': None, 'misc': {'SpaceAfter': 'No'}}, {'id': 33, 'form': 'sua', 'lemma': 'sua', 'upos': 'DET', 'xpos': None, 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Prs'}, 'head': 32, 'deprel': 'fixed', 'deps': None, 'misc': None}, {'id': 34, 'form': 'vez', 'lemma': 'vez', 'upos': 'NOUN', 'xpos': None, 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 32, 'deprel': 'fixed', 'deps': None, 'misc': {'SpaceAfter': 'No'}}]	4	0	4	True	False	True	0.0023092437963151	SP-#	por	PL	SG	SV	ptcp	?
Os imigrantes portugueses foram excluídos a_ a partida .	excluídos	4	foram	3.0	imigrantes	1	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'imigrante'}	NOUN	excluídos	4	{'Gender': 'Masc', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'excluir,excluído'}	VERB	3	[{'id': 3, 'form': 'portugueses', 'lemma': 'português', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}]	{'sent_id': '11608', 'text': 'Os imigrantes portugueses foram excluídos à partida .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	excluído	PL -> SG	Os imigrantes portugueses foram	Os imigrantes portugueses foram excluído a_ a partida .	[{'id': 3, 'form': 'portugueses', 'lemma': 'português', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0011173017492032	SP-#	por	PL	SG	SV	ptcp	?
Os resultados definitivos são publicados hoje .	publicados	4	são	3.0	resultados	1	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'resultado'}	NOUN	publicados	4	{'Gender': 'Masc', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'publicar,publicado'}	VERB	3	[{'id': 3, 'form': 'definitivos', 'lemma': 'definitivo', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}]	{'sent_id': '20877', 'text': 'Os resultados definitivos são publicados hoje .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	publicado	PL -> SG	Os resultados definitivos são	Os resultados definitivos são publicado hoje .	[{'id': 3, 'form': 'definitivos', 'lemma': 'definitivo', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	2.482892776007304e-05	SP-#	por	PL	SG	SV	ptcp	?
' Os transportes com veículos camarários são muito solicitados , Mas compreendemos a situação , e certamente o assunto será solucionado de modo razoável ' , afirmou .	solicitados	8	são	6.0	transportes	2	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'transporte'}	NOUN	solicitados	8	{'Gender': 'Masc', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'solicitar,solicitado'}	VERB	6	[{'id': 5, 'form': 'veículos', 'lemma': 'veículo', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 3, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 6, 'form': 'camarários', 'lemma': 'camarário', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 5, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 7, 'form': 'são', 'lemma': 'ser', 'upos': 'AUX', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 9, 'deprel': 'cop', 'deps': None, 'misc': None}]	"{'sent_id': '26523', 'text': ""' Os transportes com veículos camarários são muito solicitados , Mas compreendemos a situação , e certamente o assunto será solucionado de modo razoável ' , afirmou ."", 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}"	solicitado	PL -> SG	' Os transportes com veículos camarários são muito	' Os transportes com veículos camarários são muito solicitado , Mas compreendemos a situação , e certamente o assunto será solucionado de modo razoável ' , afirmou .	[{'id': 5, 'form': 'veículos', 'lemma': 'veículo', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 3, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 6, 'form': 'camarários', 'lemma': 'camarário', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 5, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 7, 'form': 'são', 'lemma': 'ser', 'upos': 'AUX', 'xpos': 'V', 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 9, 'deprel': 'cop', 'deps': None, 'misc': None}]	[]	3	3	0	True	True	False	0.0024306213491439	SP-#	por	PL	SG	SV	ptcp	?
O Mário Celso tinha sofrido a segunda fase de a Greenfield e os bens estavam todos bloqueados.	bloqueados	16	estavam	14.0	bens	13	{'Gender': 'Masc', 'Number': 'Plur', 'lemma': 'bem'}	NOUN	bloqueados	16	{'Gender': 'Masc', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'bloquear'}	VERB	3	[{'id': 15, 'form': 'estavam', 'lemma': 'estar', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin'}, 'head': 17, 'deprel': 'cop', 'deps': [('cop', 17)], 'misc': None}]	{'sent_id': 'FOLHA_DOC003035_SENT112', 'text': 'O Mário Celso tinha sofrido a segunda fase da Greenfield e os bens estavam todos bloqueados.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}	bloqueado	PL -> SG	O Mário Celso tinha sofrido a segunda fase de a Greenfield e os bens estavam todos	O Mário Celso tinha sofrido a segunda fase de a Greenfield e os bens estavam todos bloqueado.	[{'id': 15, 'form': 'estavam', 'lemma': 'estar', 'upos': 'AUX', 'xpos': None, 'feats': {'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin'}, 'head': 17, 'deprel': 'cop', 'deps': [('cop', 17)], 'misc': None}]	[]	1	1	0	True	True	False	0.0005586508746016	SP-#	por	PL	SG	SV	ptcp	?
As tarifas , mais elevadas que as de_ os táxis verdes , são calculadas em função de_ o tempo e de_ os quilómetros percorridos .	calculadas	13	são	12.0	tarifas	1	{'Gender': 'Fem', 'Number': 'Plur', 'lemma': 'tarifa'}	NOUN	calculadas	13	{'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part', 'lemma': 'calcular,calculado'}	VERB	12	[{'id': 5, 'form': 'elevadas', 'lemma': 'elevar,elevado', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 7, 'form': 'as', 'lemma': 'as', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 10, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 9, 'form': 'os', 'lemma': 'os', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 10, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 10, 'form': 'táxis', 'lemma': 'táxi', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 6, 'deprel': 'dep', 'deps': None, 'misc': None}, {'id': 11, 'form': 'verdes', 'lemma': 'verde', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': {'Number': 'Plur'}, 'head': 10, 'deprel': 'amod', 'deps': None, 'misc': None}]	{'sent_id': '2878', 'text': 'As tarifas , mais elevadas que as dos táxis verdes , são calculadas em função do tempo e dos quilómetros percorridos .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	calculada	PL -> SG	As tarifas , mais elevadas que as de_ os táxis verdes , são	As tarifas , mais elevadas que as de_ os táxis verdes , são calculada em função de_ o tempo e de_ os quilómetros percorridos .	[{'id': 5, 'form': 'elevadas', 'lemma': 'elevar,elevado', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Fem', 'Number': 'Plur', 'VerbForm': 'Part'}, 'head': 2, 'deprel': 'amod', 'deps': None, 'misc': None}, {'id': 7, 'form': 'as', 'lemma': 'as', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 10, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 9, 'form': 'os', 'lemma': 'os', 'upos': 'DET', 'xpos': 'DA', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}, 'head': 10, 'deprel': 'det', 'deps': None, 'misc': None}, {'id': 10, 'form': 'táxis', 'lemma': 'táxi', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Plur'}, 'head': 6, 'deprel': 'dep', 'deps': None, 'misc': None}, {'id': 11, 'form': 'verdes', 'lemma': 'verde', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': {'Number': 'Plur'}, 'head': 10, 'deprel': 'amod', 'deps': None, 'misc': None}]	[]	5	5	0	True	True	False	0.0173181771126509	SP-#	por	PL	SG	SV	ptcp	?
