	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
349	Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - have analyzed the data at hand and put a price tag on the Iraq occupation.	analyzed	19	have	18.0	economists	2	{'Number': 'Plur', 'lemma': 'economist'}	NOUN	have	18	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have'}	AUX	16	[]	{'sent_id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0106', 'text': 'Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - have analyzed the data at hand and put a price tag on the Iraq occupation.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}	've	3 -> 2	Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert -	Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - 've analyzed the data at hand and put a price tag on the Iraq occupation.	[]	[]	0	0	0	False	False	False	0.0001779744427887	SV-P	eng	3	2	SV	aux	+	[-7.084293365478516, -13.575881958007812, -1.6156139373779297, -9.038695335388184, -5.401472091674805, -2.358334541320801, -2.130631446838379, -1.123744010925293, -1.594416618347168, -0.19146728515625, -1.6133832931518555, -0.37492847442626953, -0.0067691802978515625, -0.5764923095703125, -9.146463394165039, -1.8666143417358398, -7.273736476898193, -0.7116422653198242, -0.06630325317382812, -1.5146026611328125, -7.251186370849609, -0.529754638671875, -5.001726150512695, -6.212340354919434, -0.5031757354736328, -0.4211311340332031, -5.732569694519043, -2.8153696060180664, -3.5463953018188477, -0.3369731903076172, -0.04016876220703125, -0.8913555145263672, -7.24599027633667, -5.028380393981934, -0.41155242919921875]	[-7.084293365478516, -13.575881958007812, -1.6156139373779297, -9.038695335388184, -5.401472091674805, -2.358334541320801, -2.130631446838379, -1.123744010925293, -1.594416618347168, -0.19146728515625, -1.6133832931518555, -0.37492847442626953, -0.0067691802978515625, -0.5764923095703125, -9.146463394165039, -1.8666143417358398, -7.273736476898193, -0.7116422653198242, -0.06630325317382812, -11.846687316894531, -4.5256171226501465, -7.589749336242676, -0.5546483993530273, -4.251143455505371, -5.906256675720215, -0.3851480484008789, -0.5570507049560547, -5.798635482788086, -3.1511497497558594, -3.464641571044922, -0.383941650390625, -0.05162239074707031, -0.9899940490722656, -7.324878215789795, -5.011750221252441, -0.49177074432373047]	113.23355102539062	128.0355682373047	14.802017211914062
350	Biographers attempting to account for this period have reported many apocryphal stories.	reported	8	have	7.0	Biographers	0	{'Number': 'Plur', 'lemma': 'biographer'}	NOUN	have	7	{'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have'}	AUX	7	[]	{'sent_id': 'en_partut-ud-1841', 'text': 'Biographers attempting to account for this period have reported many apocryphal stories.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	've	1|3 -> 2	Biographers attempting to account for this period	Biographers attempting to account for this period 've reported many apocryphal stories.	[]	[]	0	0	0	False	False	False	8.898722139438661e-05	SV-P	eng	3	2	SV	aux	+	[-8.990734100341797, -6.333451747894287, -10.533737182617188, -0.02825164794921875, -5.6719865798950195, -0.0186767578125, -4.757415771484375, -3.52728271484375, -3.019881248474121, -6.969388008117676, -4.361665725708008, -9.91244125366211, -0.047313690185546875, -0.00632476806640625, -0.01318359375, -1.2178945541381836, -2.268777847290039]	[-8.990734100341797, -6.333451747894287, -10.533737182617188, -0.02825164794921875, -5.6719865798950195, -0.0186767578125, -4.757415771484375, -3.52728271484375, -9.809677124023438, -7.011839866638184, -6.773676872253418, -5.236148357391357, -9.686635971069336, -0.20743751525878906, -0.02232074737548828, -0.03696250915527344, -1.572683334350586, -2.4780502319335938]	67.67840576171875	82.69696807861328	15.018562316894531
351	I do n't believe that we are quite at the point that we can say that all business controllers worldwide have reviewed, understand and have implemented these standards.	reviewed	21	have	20.0	controllers	18	{'Number': 'Plur', 'lemma': 'controller'}	NOUN	have	20	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have'}	AUX	2	[]	"{'sent_id': 'email-enronsent01_02-0033', 'text': ""I don't believe that we are quite at the point that we can say that all business controllers worldwide have reviewed, understand and have implemented these standards."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}"	've	3 -> 2	I do n't believe that we are quite at the point that we can say that all business controllers worldwide	I do n't believe that we are quite at the point that we can say that all business controllers worldwide 've reviewed, understand and have implemented these standards.	[]	[]	0	0	0	False	False	False	4.44936106971933e-05	SV-P	eng	3	2	SV	aux	+	[-3.991537094116211, -5.328339099884033, -7.952346324920654, -0.3001422882080078, -0.0046520233154296875, -3.660877227783203, -1.7470388412475586, -4.365570068359375, -1.9875764846801758, -5.978386878967285, -3.8651599884033203, -0.449371337890625, -1.2206974029541016, -2.9675283432006836, -1.2725048065185547, -1.3096513748168945, -2.067821502685547, -1.0517635345458984, -3.7689762115478516, -8.013683319091797, -11.83711051940918, -7.729157447814941, -1.9971733093261719, -8.410165786743164, -4.026614189147949, -4.723637580871582, -0.5188999176025391, -3.2743310928344727, -2.657848358154297, -4.219414710998535, -3.0379695892333984, -0.4793424606323242]	[-3.991537094116211, -5.328339099884033, -7.952346324920654, -0.3001422882080078, -0.0046520233154296875, -3.660877227783203, -1.7470388412475586, -4.365570068359375, -1.9875764846801758, -5.978386878967285, -3.8651599884033203, -0.449371337890625, -1.2206974029541016, -2.9675283432006836, -1.2725048065185547, -1.3096513748168945, -2.067821502685547, -1.0517635345458984, -3.7689762115478516, -8.013683319091797, -11.83711051940918, -7.729157447814941, -4.734895706176758, -2.6652231216430664, -7.595255374908447, -3.347588539123535, -5.618502616882324, -0.8729410171508789, -3.0866613388061523, -3.274477005004883, -3.916224479675293, -3.4827070236206055, -0.5534772872924805]	114.21528625488281	120.0178451538086	5.802558898925781
352	"Expressions such as ""with bated breath"" (Merchant of Venice) and ""a foregone conclusion"" (Othello) have found their way into everyday English speech."	found	23	have	22.0	Expressions	0	{'Number': 'Plur', 'lemma': 'expression'}	NOUN	have	22	{'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have'}	AUX	22	[]	"{'sent_id': 'en_partut-ud-2037', 'text': 'Expressions such as ""with bated breath"" (Merchant of Venice) and ""a foregone conclusion"" (Othello) have found their way into everyday English speech.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}"	've	1|3 -> 2	"Expressions such as ""with bated breath"" (Merchant of Venice) and ""a foregone conclusion"" (Othello)"	"Expressions such as ""with bated breath"" (Merchant of Venice) and ""a foregone conclusion"" (Othello) 've found their way into everyday English speech."	[]	[]	0	0	0	False	False	False	0.0001779744427887	SV-P	eng	3	2	SV	aux	+	[-11.879243850708008, -5.762231349945068, -0.010956764221191406, -1.4822931289672852, -6.333911895751953, -7.428680419921875, -0.31937599182128906, -0.055263519287109375, -0.5522298812866211, -3.9146995544433594, -15.070423126220703, -1.6757173538208008, -0.009349822998046875, -0.6050872802734375, -0.6857938766479492, -0.035943031311035156, -4.155128479003906, -9.201827049255371, -0.5305948257446289, -0.04856109619140625, -0.027196884155273438, -0.08797168731689453, -3.8218116760253906, -0.149078369140625, -1.52587890625e-05, -0.07375144958496094, -2.9732627868652344, -6.620816230773926, -0.48093605041503906, -0.10358428955078125, -0.07780075073242188, -2.908344268798828, -2.074549674987793, -3.1439247131347656, -0.6376886367797852]	[-11.879243850708008, -5.762231349945068, -0.010956764221191406, -1.4822931289672852, -6.333911895751953, -7.428680419921875, -0.31937599182128906, -0.055263519287109375, -0.5522298812866211, -3.9146995544433594, -15.070423126220703, -1.6757173538208008, -0.009349822998046875, -0.6050872802734375, -0.6857938766479492, -0.035943031311035156, -4.155128479003906, -9.201827049255371, -0.5305948257446289, -0.04856109619140625, -0.027196884155273438, -0.08797168731689453, -3.8218116760253906, -0.149078369140625, -1.52587890625e-05, -0.07375144958496094, -10.58105754852295, -5.19639778137207, -5.966550827026367, -0.617405891418457, -0.14074230194091797, -0.10982322692871094, -2.8936691284179688, -2.0930252075195312, -3.0352182388305664, -0.6732311248779297]	92.93804931640625	105.22425842285156	12.286209106445312
353	As a result, Malthus's concerns about mass starvation have failed to materialize in any peaceful capitalist economy.	failed	11	have	10.0	concerns	6	{'Number': 'Plur', 'lemma': 'concern'}	NOUN	have	10	{'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have'}	AUX	4	[]	"{'sent_id': 'en_partut-ud-1216', 'text': ""As a result, Malthus's concerns about mass starvation have failed to materialize in any peaceful capitalist economy."", 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}"	've	1|3 -> 2	As a result, Malthus's concerns about mass starvation	As a result, Malthus's concerns about mass starvation 've failed to materialize in any peaceful capitalist economy.	[]	[]	0	0	0	False	False	False	5.932481426292439e-05	SV-P	eng	3	2	SV	aux	+	[-5.1811604499816895, -1.7872447967529297, -2.565458297729492, -1.2440614700317383, -7.881546497344971, -6.451547622680664, -0.3036489486694336, -2.501728057861328, -0.5007057189941406, -6.495967388153076, -1.3058767318725586, -7.435159683227539, -0.7867717742919922, -3.062209129333496, -6.6310834884643555, -0.2700233459472656, -0.9782962799072266, -3.1092920303344727, -4.107945442199707, -10.578190803527832, -10.800111770629883, -4.116971015930176, -0.5481014251708984]	[-5.1811604499816895, -1.7872447967529297, -2.565458297729492, -1.2440614700317383, -7.881546497344971, -6.451547622680664, -0.3036489486694336, -2.501728057861328, -0.5007057189941406, -6.495967388153076, -1.3058767318725586, -7.435159683227539, -0.7867717742919922, -9.992924690246582, -7.90403938293457, -6.634357929229736, -0.5347194671630859, -1.4629650115966797, -3.1446056365966797, -3.7647056579589844, -10.148670196533203, -10.28520393371582, -4.128812789916992, -0.6751842498779297]	88.64309692382812	103.1170654296875	14.473968505859375
354	Some speakers have already mentioned unemployment and the fall in population.	mentioned	4	have	2.0	speakers	1	{'Number': 'Plur', 'lemma': 'speaker'}	NOUN	have	2	{'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have'}	AUX	1	[]	{'sent_id': 'en_partut-ud-396', 'text': 'Some speakers have already mentioned unemployment and the fall in population.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	've	1|3 -> 2	Some speakers	Some speakers 've already mentioned unemployment and the fall in population.	[]	[]	0	0	0	False	False	False	5.816158261071019e-07	SV-P	eng	3	2	SV	aux	+	[-6.600179672241211, -9.567323684692383, -2.4187116622924805, -4.527021408081055, -4.0988922119140625, -11.6729736328125, -2.3055877685546875, -1.7508792877197266, -6.410364627838135, -0.3438730239868164, -6.1042327880859375, -1.1161317825317383]	[-6.600179672241211, -9.567323684692383, -9.785951614379883, -6.699253082275391, -6.520391464233398, -6.5702009201049805, -11.892875671386719, -2.4785337448120117, -2.2476272583007812, -7.476218223571777, -0.4179677963256836, -5.513632297515869, -1.2774438858032227]	56.916168212890625	77.04759216308594	20.131423950195312
355	Four students at Roma Tre University have developed a motorcycle helmet that can 'read thoughts' by helping to anticipate drivers ' actions.	developed	7	have	6.0	students	1	{'Number': 'Plur', 'lemma': 'student'}	NOUN	have	6	{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have', 'Number': 'Plur'}	AUX	5	[]	"{'newdoc id': 'n04009', 'sent_id': 'n04009002', 'text': ""Four students at Roma Tre University have developed a motorcycle helmet that can 'read thoughts' by helping to anticipate drivers' actions."", 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}"	've	1|3 -> 2	Four students at Roma Tre University	Four students at Roma Tre University 've developed a motorcycle helmet that can 'read thoughts' by helping to anticipate drivers ' actions.	[]	[]	0	0	0	False	False	False	3.559488855775464e-05	SV-P	eng	3	2	SV	aux	+	[-8.094581604003906, -5.412654876708984, -2.627370834350586, -10.430727005004883, -7.152456760406494, -0.16934680938720703, -1.879598617553711, -4.179282188415527, -0.5134134292602539, -9.097373962402344, -2.6400318145751953, -0.7824497222900391, -1.5945196151733398, -7.908474922180176, -2.86466121673584, -9.422842025756836, -0.5978355407714844, -2.81008243560791, -8.262519836425781, -1.5312585830688477, -7.984724998474121, -4.707273483276367, -7.258454322814941, -9.359821319580078, -1.2274808883666992]	[-8.094581604003906, -5.412654876708984, -2.627370834350586, -10.430727005004883, -7.152456760406494, -0.16934680938720703, -8.79472541809082, -5.38170051574707, -4.832727432250977, -0.5742387771606445, -8.842977523803711, -2.9883689880371094, -0.8549766540527344, -1.639695167541504, -5.8089399337768555, -4.651987552642822, -10.79348373413086, -0.9451017379760742, -3.3202781677246094, -8.04722785949707, -1.647024154663086, -8.145811080932617, -4.833083152770996, -3.441969871520996, -3.6181182861328125, -0.8436918258666992]	118.50923156738281	123.89326477050781	5.384033203125
356	At the same time I do know people who have had horses come back successfully after EPM.	had	10	have	9.0	who	8	{'PronType': 'Rel', 'lemma': 'who'}	PRON	have	9	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have'}	AUX	1	[]	{'sent_id': 'answers-20111108104724AAuBUR7_ans-0053', 'text': 'At the same time I do know people who have had horses come back successfully after EPM.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}	've	3 -> 2	At the same time I do know people who	At the same time I do know people who 've had horses come back successfully after EPM.	[]	[]	0	0	0	False	False	False	8.308797515815743e-08	SV-P	eng	3	2	SV	aux	+	[-6.021327018737793, -1.4441967010498047, -3.340211868286133, -0.04790306091308594, -4.137765884399414, -5.3806962966918945, -4.551405906677246, -4.854062080383301, -0.6326322555541992, -1.6587648391723633, -2.6198806762695312, -8.842046737670898, -6.030230522155762, -2.1356582641601562, -8.012590408325195, -1.6726837158203125, -8.588762283325195, -0.2473430633544922, -1.1699695587158203]	[-6.021327018737793, -1.4441967010498047, -3.340211868286133, -0.04790306091308594, -4.137765884399414, -5.3806962966918945, -4.551405906677246, -4.854062080383301, -0.6326322555541992, -7.525278091430664, -5.149877548217773, -2.288877487182617, -9.116987228393555, -6.667425632476807, -2.6943798065185547, -8.986490249633789, -1.7679805755615234, -8.42789363861084, -0.29094409942626953, -1.200510025024414]	71.38813018798828	84.52684020996094	13.138710021972656
357	Armed militias, many staffed by former Iraqi military men with substantial training and experience, have proliferated.	proliferated	17	have	16.0	militias	1	{'Number': 'Plur', 'lemma': 'militia'}	NOUN	have	16	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have'}	AUX	15	[]	{'sent_id': 'weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0023', 'text': 'Armed militias, many staffed by former Iraqi military men with substantial training and experience, have proliferated.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu'}	've	3 -> 2	Armed militias, many staffed by former Iraqi military men with substantial training and experience,	Armed militias, many staffed by former Iraqi military men with substantial training and experience, 've proliferated.	[]	[]	0	0	0	False	False	False	0.0001779744427887	SV-P	eng	3	2	SV	aux	+	[-10.11390209197998, -7.789499282836914, -2.7039260864257812, -5.445249557495117, -8.914987564086914, -0.34736061096191406, -1.8336238861083984, -5.164534568786621, -2.5753440856933594, -4.158254623413086, -4.811585426330566, -6.907475471496582, -3.6354551315307617, -1.4432926177978516, -1.0903806686401367, -0.685877799987793, -0.9806489944458008, -4.323967933654785, -0.0016994476318359375, -3.7193498611450195]	[-10.11390209197998, -7.789499282836914, -2.7039260864257812, -5.445249557495117, -8.914987564086914, -0.34736061096191406, -1.8336238861083984, -5.164534568786621, -2.5753440856933594, -4.158254623413086, -4.811585426330566, -6.907475471496582, -3.6354551315307617, -1.4432926177978516, -1.0903806686401367, -0.685877799987793, -10.085350036621094, -6.893399715423584, -8.160712242126465, -0.008495330810546875, -3.6182212829589844]	76.64641571044922	96.38693237304688	19.740516662597656
358	Many leading health researchers, including Kelly Brownell, David Ludwig, and Walter Willett, have documented these problems.	documented	17	have	16.0	researchers	3	{'Number': 'Plur', 'lemma': 'researcher'}	NOUN	have	16	{'Mood': 'Ind', 'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'have'}	AUX	13	[]	{'sent_id': 'en_partut-ud-1234', 'text': 'Many leading health researchers, including Kelly Brownell, David Ludwig, and Walter Willett, have documented these problems.', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	've	1|3 -> 2	Many leading health researchers, including Kelly Brownell, David Ludwig, and Walter Willett,	Many leading health researchers, including Kelly Brownell, David Ludwig, and Walter Willett, 've documented these problems.	[]	[]	0	0	0	False	False	False	0.0001779744427887	SV-P	eng	3	2	SV	aux	+	[-6.866229057312012, -8.232786178588867, -5.018241882324219, -4.209358215332031, -2.53729248046875, -1.1111268997192383, -8.565422058105469, -0.8360519409179688, -0.0029354095458984375, -0.5410099029541016, -4.012709617614746, -1.1253585815429688, -0.26750850677490234, -1.0373125076293945, -4.617438316345215, -0.04641532897949219, -0.0940093994140625, -0.34357261657714844, -0.8483095169067383, -5.377144813537598, -6.3876237869262695, -4.388815879821777, -1.1446876525878906]	[-6.866229057312012, -8.232786178588867, -5.018241882324219, -4.209358215332031, -2.53729248046875, -1.1111268997192383, -8.565422058105469, -0.8360519409179688, -0.0029354095458984375, -0.5410099029541016, -4.012709617614746, -1.1253585815429688, -0.26750850677490234, -1.0373125076293945, -4.617438316345215, -0.04641532897949219, -0.0940093994140625, -0.34357261657714844, -12.25292682647705, -3.2164578437805176, -5.5701727867126465, -6.100131034851074, -4.565801620483398, -1.6699285507202148]	67.61135864257812	82.84020233154297	15.228843688964844
